data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.0001,bounded_honeycomb_memory_SD6,-,11,748,903168,898653,0.029724274994805455,detection_fraction_5,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,903168,892784,0.02994418800517451,detection_fraction_0,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,1032192,1026608,0.02994418800517451,detection_fraction_1,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,783360,775417,0.02994418800517451,detection_fraction_2,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,774144,763538,0.02994418800517451,detection_fraction_3,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,995328,989824,0.02994418800517451,detection_fraction_4,2
12,24,36,0.0002,bounded_honeycomb_memory_SD6,-,11,748,903168,894332,0.02994418800517451,detection_fraction_5,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,903168,887569,0.03211611999722663,detection_fraction_0,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,1032192,1023690,0.03211611999722663,detection_fraction_1,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,783360,771377,0.03211611999722663,detection_fraction_2,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,774144,758528,0.03211611999722663,detection_fraction_3,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,995328,987160,0.03211611999722663,detection_fraction_4,2
12,24,36,0.0003,bounded_honeycomb_memory_SD6,-,11,748,903168,889965,0.03211611999722663,detection_fraction_5,2
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,903168,877562,0.03371323199826293,detection_fraction_0,2
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,1032192,1018240,0.03371323199826293,detection_fraction_1,2
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,783360,763585,0.03371323199826293,detection_fraction_2,2
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,774144,747838,0.03371323199826293,detection_fraction_3,2
12,24,36,0.0005,bounded_honeycomb_memory_SD6,-,11,748,995328,981571,0.03371323199826293,detection_fraction_4,2
