data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
14,21,22,0.0003,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999996,12707.051806176547,internal,2
14,21,22,0.0003,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,100000000,13303.508820127463,internal_correlated,2
18,27,28,0.0003,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,14808.590261043282,internal,2
18,27,28,0.0003,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,15492.660454132361,internal_correlated,2
22,33,34,0.0003,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,17674.340188115602,internal,2
22,33,34,0.0003,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,20126.4560818593,internal_correlated,2
6,9,10,0.0005,bounded_honeycomb_memory_SDEM3,V,3,54,202300,201148,79.24985585385002,internal,2
6,9,10,0.0005,bounded_honeycomb_memory_SDEM3,V,3,54,202300,201122,93.21941375359893,internal_correlated,2
10,15,16,0.0005,bounded_honeycomb_memory_SDEM3,V,5,150,33902300,33901300,4472.598625431536,internal,2
10,15,16,0.0005,bounded_honeycomb_memory_SDEM3,V,5,150,100000000,99999613,15976.640422218014,internal_correlated,2
14,21,22,0.0005,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999969,17122.34991241619,internal,2
14,21,22,0.0005,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999998,17427.57969152648,internal_correlated,2
18,27,28,0.0005,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,19186.608171269996,internal,2
18,27,28,0.0005,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,21068.740789944073,internal_correlated,2
22,33,34,0.0005,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,23369.624172540847,internal,2
22,33,34,0.0005,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,28525.944758658763,internal_correlated,2
6,9,10,0.0007,bounded_honeycomb_memory_SDEM3,V,3,54,202300,200515,114.69584214757197,internal,2
6,9,10,0.0007,bounded_honeycomb_memory_SDEM3,V,3,54,202300,200611,97.36217279802077,internal_correlated,2
10,15,16,0.0007,bounded_honeycomb_memory_SDEM3,V,5,150,11502300,11501292,1550.1453353727702,internal,2
10,15,16,0.0007,bounded_honeycomb_memory_SDEM3,V,5,150,83002300,83001299,12974.511305666994,internal_correlated,2
14,21,22,0.0007,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999864,17545.52464050986,internal,2
14,21,22,0.0007,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999995,18614.750170113984,internal_correlated,2
18,27,28,0.0007,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999995,20360.759703350486,internal,2
18,27,28,0.0007,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,100000000,23253.065415048273,internal_correlated,2
22,33,34,0.0007,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,26270.894768819446,internal,2
22,33,34,0.0007,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,32401.435763459187,internal_correlated,2
6,9,10,0.001,bounded_honeycomb_memory_SDEM3,V,3,54,102300,100857,80.72832664218731,internal,2
6,9,10,0.001,bounded_honeycomb_memory_SDEM3,V,3,54,102300,101006,87.68492307793349,internal_correlated,2
10,15,16,0.001,bounded_honeycomb_memory_SDEM3,V,5,150,3602300,3601285,620.2026266732719,internal,2
10,15,16,0.001,bounded_honeycomb_memory_SDEM3,V,5,150,21202300,21201296,3092.5014857524075,internal_correlated,2
14,21,22,0.001,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999068,18558.410566498525,internal,2
14,21,22,0.001,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999948,19809.184870185098,internal_correlated,2
18,27,28,0.001,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999970,22276.15626094886,internal,2
18,27,28,0.001,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999999,26405.258241364965,internal_correlated,2
22,33,34,0.001,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,30671.4155938779,internal,2
22,33,34,0.001,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,38936.66669712658,internal_correlated,2
6,9,10,0.0015,bounded_honeycomb_memory_SDEM3,V,3,54,51100,49898,64.12412631930783,internal,2
6,9,10,0.0015,bounded_honeycomb_memory_SDEM3,V,3,54,51100,50080,71.28731961268932,internal_correlated,2
10,15,16,0.0015,bounded_honeycomb_memory_SDEM3,V,5,150,902300,901200,205.99553199950606,internal,2
10,15,16,0.0015,bounded_honeycomb_memory_SDEM3,V,5,150,4802300,4801295,787.4203104868066,internal_correlated,2
14,21,22,0.0015,bounded_honeycomb_memory_SDEM3,V,7,294,12302300,12301299,2085.2380806556903,internal,2
14,21,22,0.0015,bounded_honeycomb_memory_SDEM3,V,7,294,100000000,99999429,22927.99208642193,internal_correlated,2
18,27,28,0.0015,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999500,26979.8310992599,internal,2
18,27,28,0.0015,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999986,32365.546916870866,internal_correlated,2
22,33,34,0.0015,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,99999964,39442.29425402661,internal,2
22,33,34,0.0015,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,100000000,50797.53276847722,internal_correlated,2
6,9,10,0.002,bounded_honeycomb_memory_SDEM3,V,3,54,51100,49227,104.83263720176183,internal,2
6,9,10,0.002,bounded_honeycomb_memory_SDEM3,V,3,54,51100,49618,93.16840130020864,internal_correlated,2
10,15,16,0.002,bounded_honeycomb_memory_SDEM3,V,5,150,302300,301296,135.76121233706363,internal,2
10,15,16,0.002,bounded_honeycomb_memory_SDEM3,V,5,150,1502300,1501264,339.32123649306595,internal_correlated,2
14,21,22,0.002,bounded_honeycomb_memory_SDEM3,V,7,294,2802300,2801265,672.1693549791817,internal,2
14,21,22,0.002,bounded_honeycomb_memory_SDEM3,V,7,294,31902300,31901298,8165.052639824571,internal_correlated,2
18,27,28,0.002,bounded_honeycomb_memory_SDEM3,V,9,486,23402300,23401298,7456.990835448261,internal,2
18,27,28,0.002,bounded_honeycomb_memory_SDEM3,V,9,486,100000000,99999863,33006.46762136603,internal_correlated,2
22,33,34,0.002,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,99999542,44387.36934353644,internal,2
22,33,34,0.002,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,99999992,61344.14959125663,internal_correlated,2
6,9,10,0.003,bounded_honeycomb_memory_SDEM3,V,3,54,25500,23876,77.73019308713265,internal,2
6,9,10,0.003,bounded_honeycomb_memory_SDEM3,V,3,54,25500,24234,86.75063561578281,internal_correlated,2
10,15,16,0.003,bounded_honeycomb_memory_SDEM3,V,5,150,102300,100830,116.13444654713385,internal,2
10,15,16,0.003,bounded_honeycomb_memory_SDEM3,V,5,150,302300,301225,170.08740575285628,internal_correlated,2
14,21,22,0.003,bounded_honeycomb_memory_SDEM3,V,7,294,302300,301227,178.6137329582125,internal,2
14,21,22,0.003,bounded_honeycomb_memory_SDEM3,V,7,294,2502300,2501276,995.2884659208357,internal_correlated,2
18,27,28,0.003,bounded_honeycomb_memory_SDEM3,V,9,486,1202300,1201241,800.4997197070625,internal,2
18,27,28,0.003,bounded_honeycomb_memory_SDEM3,V,9,486,23502300,23501297,15591.318245544797,internal_correlated,2
22,33,34,0.003,bounded_honeycomb_memory_SDEM3,V,11,726,4602300,4601279,5444.662046874408,internal,2
22,33,34,0.003,bounded_honeycomb_memory_SDEM3,V,11,726,100000000,99999620,114239.65005737962,internal_correlated,2
6,9,10,0.005,bounded_honeycomb_memory_SDEM3,V,3,54,12700,10918,92.66701989807189,internal,2
6,9,10,0.005,bounded_honeycomb_memory_SDEM3,V,3,54,12700,11206,92.76057601370849,internal_correlated,2
10,15,16,0.005,bounded_honeycomb_memory_SDEM3,V,5,150,25500,23521,121.01185763068497,internal,2
10,15,16,0.005,bounded_honeycomb_memory_SDEM3,V,5,150,51100,49598,112.55934444419108,internal_correlated,2
14,21,22,0.005,bounded_honeycomb_memory_SDEM3,V,7,294,25500,24190,151.86612634221092,internal,2
14,21,22,0.005,bounded_honeycomb_memory_SDEM3,V,7,294,102300,101255,218.2975055926945,internal_correlated,2
18,27,28,0.005,bounded_honeycomb_memory_SDEM3,V,9,486,51100,49352,206.7091887460556,internal,2
18,27,28,0.005,bounded_honeycomb_memory_SDEM3,V,9,486,302300,301278,715.9715693234466,internal_correlated,2
22,33,34,0.005,bounded_honeycomb_memory_SDEM3,V,11,726,51100,49825,355.68400250328705,internal,2
22,33,34,0.005,bounded_honeycomb_memory_SDEM3,V,11,726,1002300,1001222,4510.690166121349,internal_correlated,2
6,9,10,0.007,bounded_honeycomb_memory_SDEM3,V,3,54,6300,4896,64.80598861398175,internal,2
6,9,10,0.007,bounded_honeycomb_memory_SDEM3,V,3,54,6300,5107,87.44695485429838,internal_correlated,2
10,15,16,0.007,bounded_honeycomb_memory_SDEM3,V,5,150,6300,5082,70.85024882666767,internal,2
10,15,16,0.007,bounded_honeycomb_memory_SDEM3,V,5,150,12700,11312,58.65924251638353,internal_correlated,2
14,21,22,0.007,bounded_honeycomb_memory_SDEM3,V,7,294,6300,5026,94.58425408415496,internal,2
14,21,22,0.007,bounded_honeycomb_memory_SDEM3,V,7,294,25500,23612,95.61385593679734,internal_correlated,2
18,27,28,0.007,bounded_honeycomb_memory_SDEM3,V,9,486,6300,4893,156.75653764395975,internal,2
18,27,28,0.007,bounded_honeycomb_memory_SDEM3,V,9,486,25500,24151,241.82482826896012,internal_correlated,2
22,33,34,0.007,bounded_honeycomb_memory_SDEM3,V,11,726,6300,4803,197.1884227260016,internal,2
22,33,34,0.007,bounded_honeycomb_memory_SDEM3,V,11,726,51100,49265,795.0507000808138,internal_correlated,2
6,9,10,0.01,bounded_honeycomb_memory_SDEM3,V,3,54,3100,2005,63.91790849203244,internal,2
6,9,10,0.01,bounded_honeycomb_memory_SDEM3,V,3,54,6300,4385,58.065837661968544,internal_correlated,2
10,15,16,0.01,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1885,70.04643940902315,internal,2
10,15,16,0.01,bounded_honeycomb_memory_SDEM3,V,5,150,6300,4459,88.12811476970091,internal_correlated,2
14,21,22,0.01,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1704,101.19736614543945,internal,2
14,21,22,0.01,bounded_honeycomb_memory_SDEM3,V,7,294,6300,4398,126.49581772019155,internal_correlated,2
18,27,28,0.01,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1622,140.57751691807061,internal,2
18,27,28,0.01,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1999,118.60764571977779,internal_correlated,2
22,33,34,0.01,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1515,255.38202006416395,internal,2
22,33,34,0.01,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1974,340.8077671988867,internal_correlated,2
6,9,10,0.015,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1739,178.32778904307634,internal,2
6,9,10,0.015,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1756,86.28551701060496,internal_correlated,2
10,15,16,0.015,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1594,66.21237738034688,internal,2
10,15,16,0.015,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1628,58.79653811757453,internal_correlated,2
14,21,22,0.015,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1535,80.28543910989538,internal,2
14,21,22,0.015,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1572,96.57324784691446,internal_correlated,2
18,27,28,0.015,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1527,119.44295776053332,internal,2
18,27,28,0.015,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1535,257.62376429815777,internal_correlated,2
22,33,34,0.015,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1527,337.32338553108275,internal,2
22,33,34,0.015,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1570,440.9672936501447,internal_correlated,2
6,9,10,0.02,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1542,227.17812836682424,internal,2
6,9,10,0.02,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1624,97.86026003793813,internal_correlated,2
10,15,16,0.02,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1568,62.76254762895405,internal,2
10,15,16,0.02,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1504,93.19046770804562,internal_correlated,2
14,21,22,0.02,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1532,75.3388770010788,internal,2
14,21,22,0.02,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1553,96.92528320313431,internal_correlated,2
18,27,28,0.02,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1507,135.00571451801807,internal,2
18,27,28,0.02,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1566,208.1157861747779,internal_correlated,2
22,33,34,0.02,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1563,313.39620078890584,internal,2
22,33,34,0.02,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1505,409.3717246390879,internal_correlated,2
6,9,10,0.03,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1580,184.05277083278634,internal,2
6,9,10,0.03,bounded_honeycomb_memory_SDEM3,V,3,54,3100,1560,176.86616537882946,internal_correlated,2
10,15,16,0.03,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1528,90.10338210593909,internal,2
10,15,16,0.03,bounded_honeycomb_memory_SDEM3,V,5,150,3100,1564,49.449241352733225,internal_correlated,2
14,21,22,0.03,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1574,106.56747835036367,internal,2
14,21,22,0.03,bounded_honeycomb_memory_SDEM3,V,7,294,3100,1548,122.19472477491945,internal_correlated,2
18,27,28,0.03,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1580,251.46961939474568,internal,2
18,27,28,0.03,bounded_honeycomb_memory_SDEM3,V,9,486,3100,1579,261.67342205601744,internal_correlated,2
22,33,34,0.03,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1489,876.8479964341968,internal,2
22,33,34,0.03,bounded_honeycomb_memory_SDEM3,V,11,726,3100,1517,633.9786471258849,internal_correlated,2
6,9,10,0.0001,bounded_honeycomb_memory_SIEM3000,H,3,54,602300,601211,21.883152211084962,internal,2
6,9,10,0.0001,bounded_honeycomb_memory_SIEM3000,H,3,54,902300,901273,40.67768295085989,internal_correlated,2
10,15,16,0.0001,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999979,15233.859812679235,internal,2
10,15,16,0.0001,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999996,15036.0402691965,internal_correlated,2
14,21,22,0.0001,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,100000000,15878.050869385013,internal,2
14,21,22,0.0001,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,100000000,16238.293497641105,internal_correlated,2
18,27,28,0.0001,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,17517.284493258223,internal,2
18,27,28,0.0001,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,18010.73885665415,internal_correlated,2
22,33,34,0.0001,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,19836.476664300077,internal,2
22,33,34,0.0001,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,21622.150740446523,internal_correlated,2
6,9,10,0.0002,bounded_honeycomb_memory_SIEM3000,H,3,54,302300,301198,81.66424701875076,internal,2
6,9,10,0.0002,bounded_honeycomb_memory_SIEM3000,H,3,54,502300,501097,89.64345515682362,internal_correlated,2
10,15,16,0.0002,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999814,15059.27468851488,internal,2
10,15,16,0.0002,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999964,15299.13905424159,internal_correlated,2
14,21,22,0.0002,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,100000000,16541.7578904517,internal,2
14,21,22,0.0002,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,100000000,16767.371884051478,internal_correlated,2
18,27,28,0.0002,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,17955.366017937195,internal,2
18,27,28,0.0002,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,19102.729083086364,internal_correlated,2
22,33,34,0.0002,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,21090.962044415297,internal,2
22,33,34,0.0002,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,23181.2400718946,internal_correlated,2
6,9,10,0.0003,bounded_honeycomb_memory_SIEM3000,H,3,54,202300,201114,184.5488564162515,internal,2
6,9,10,0.0003,bounded_honeycomb_memory_SIEM3000,H,3,54,302300,301221,195.41854707128368,internal_correlated,2
10,15,16,0.0003,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999293,15156.139410784468,internal,2
10,15,16,0.0003,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999887,15083.520486754365,internal_correlated,2
14,21,22,0.0003,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999995,16917.63911324693,internal,2
14,21,22,0.0003,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,100000000,16976.731978529133,internal_correlated,2
18,27,28,0.0003,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,18707.57581909001,internal,2
18,27,28,0.0003,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,19889.36679955502,internal_correlated,2
22,33,34,0.0003,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,22319.413279236527,internal,2
22,33,34,0.0003,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,25816.822415499948,internal_correlated,2
6,9,10,0.0005,bounded_honeycomb_memory_SIEM3000,H,3,54,102300,101192,88.52171375509351,internal,2
6,9,10,0.0005,bounded_honeycomb_memory_SIEM3000,H,3,54,202300,200966,113.12950552860275,internal_correlated,2
10,15,16,0.0005,bounded_honeycomb_memory_SIEM3000,H,5,150,24202300,24201290,4252.617356358562,internal,2
10,15,16,0.0005,bounded_honeycomb_memory_SIEM3000,H,5,150,100000000,99999257,18599.297332830494,internal_correlated,2
14,21,22,0.0005,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999978,20511.124716690043,internal,2
14,21,22,0.0005,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999999,21216.272731835954,internal_correlated,2
18,27,28,0.0005,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,99999999,22232.81237828755,internal,2
18,27,28,0.0005,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,25683.567186142085,internal_correlated,2
22,33,34,0.0005,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,28291.16833935189,internal,2
22,33,34,0.0005,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,34717.51196432416,internal_correlated,2
6,9,10,0.0007,bounded_honeycomb_memory_SIEM3000,H,3,54,102300,100808,112.27999543584883,internal,2
6,9,10,0.0007,bounded_honeycomb_memory_SIEM3000,H,3,54,202300,200311,125.958964940859,internal_correlated,2
10,15,16,0.0007,bounded_honeycomb_memory_SIEM3000,H,5,150,7302300,7301284,1280.2656455936376,internal,2
10,15,16,0.0007,bounded_honeycomb_memory_SIEM3000,H,5,150,39202300,39201299,7195.174371486297,internal_correlated,2
14,21,22,0.0007,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999770,21312.922514066333,internal,2
14,21,22,0.0007,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999980,21971.06359665771,internal_correlated,2
18,27,28,0.0007,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,99999994,24077.003671484068,internal,2
18,27,28,0.0007,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,100000000,28369.196312277112,internal_correlated,2
22,33,34,0.0007,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,31506.364715669537,internal,2
22,33,34,0.0007,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,41329.60201161401,internal_correlated,2
6,9,10,0.001,bounded_honeycomb_memory_SIEM3000,H,3,54,51100,49887,112.50879344367422,internal,2
6,9,10,0.001,bounded_honeycomb_memory_SIEM3000,H,3,54,102300,100808,103.32279422110878,internal_correlated,2
10,15,16,0.001,bounded_honeycomb_memory_SIEM3000,H,5,150,2002300,2001293,449.0895685243886,internal,2
10,15,16,0.001,bounded_honeycomb_memory_SIEM3000,H,5,150,10002300,10001297,1723.9824011849705,internal_correlated,2
14,21,22,0.001,bounded_honeycomb_memory_SIEM3000,H,7,294,53202300,53201300,11226.152201295597,internal,2
14,21,22,0.001,bounded_honeycomb_memory_SIEM3000,H,7,294,100000000,99999808,24071.13534935913,internal_correlated,2
18,27,28,0.001,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,99999939,26969.276193221798,internal,2
18,27,28,0.001,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,99999999,33359.29782364145,internal_correlated,2
22,33,34,0.001,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,99999998,37776.929727002745,internal,2
22,33,34,0.001,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,100000000,48664.14527995838,internal_correlated,2
6,9,10,0.0015,bounded_honeycomb_memory_SIEM3000,H,3,54,25500,24435,81.5892812027596,internal,2
6,9,10,0.0015,bounded_honeycomb_memory_SIEM3000,H,3,54,51100,49837,84.88144955295138,internal_correlated,2
10,15,16,0.0015,bounded_honeycomb_memory_SIEM3000,H,5,150,502300,501136,198.64578417385928,internal,2
10,15,16,0.0015,bounded_honeycomb_memory_SIEM3000,H,5,150,1802300,1801298,419.5989964727778,internal_correlated,2
14,21,22,0.0015,bounded_honeycomb_memory_SIEM3000,H,7,294,5202300,5201296,1175.0190149375703,internal,2
14,21,22,0.0015,bounded_honeycomb_memory_SIEM3000,H,7,294,41302300,41301300,11452.988655362278,internal_correlated,2
18,27,28,0.0015,bounded_honeycomb_memory_SIEM3000,H,9,486,55702300,55701299,17649.339289581636,internal,2
18,27,28,0.0015,bounded_honeycomb_memory_SIEM3000,H,9,486,100000000,99999919,40936.75136116892,internal_correlated,2
22,33,34,0.0015,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,99999835,48026.45149712451,internal,2
22,33,34,0.0015,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,99999998,64533.005320777185,internal_correlated,2
6,9,10,0.002,bounded_honeycomb_memory_SIEM3000,H,3,54,25500,24011,104.32400074182078,internal,2
6,9,10,0.002,bounded_honeycomb_memory_SIEM3000,H,3,54,51100,49199,120.25335588981397,internal_correlated,2
10,15,16,0.002,bounded_honeycomb_memory_SIEM3000,H,5,150,202300,200981,154.9197044770699,internal,2
10,15,16,0.002,bounded_honeycomb_memory_SIEM3000,H,5,150,602300,601150,246.0352036342956,internal_correlated,2
14,21,22,0.002,bounded_honeycomb_memory_SIEM3000,H,7,294,1002300,1001223,375.71339235897176,internal,2
14,21,22,0.002,bounded_honeycomb_memory_SIEM3000,H,7,294,7002300,7001288,2451.5276172475424,internal_correlated,2
18,27,28,0.002,bounded_honeycomb_memory_SIEM3000,H,9,486,5702300,5701294,2452.2114001926966,internal,2
18,27,28,0.002,bounded_honeycomb_memory_SIEM3000,H,9,486,94802300,94801299,41655.99473564327,internal_correlated,2
22,33,34,0.002,bounded_honeycomb_memory_SIEM3000,H,11,726,35002300,35001298,24670.02911099908,internal,2
22,33,34,0.002,bounded_honeycomb_memory_SIEM3000,H,11,726,100000000,99999917,82245.56771836663,internal_correlated,2
6,9,10,0.003,bounded_honeycomb_memory_SIEM3000,H,3,54,12700,11368,88.89694221899845,internal,2
6,9,10,0.003,bounded_honeycomb_memory_SIEM3000,H,3,54,25500,23698,76.41217216360383,internal_correlated,2
10,15,16,0.003,bounded_honeycomb_memory_SIEM3000,H,5,150,51100,49543,132.21856550010853,internal,2
10,15,16,0.003,bounded_honeycomb_memory_SIEM3000,H,5,150,102300,101289,130.28105696220882,internal_correlated,2
14,21,22,0.003,bounded_honeycomb_memory_SIEM3000,H,7,294,102300,101112,172.487513135653,internal,2
14,21,22,0.003,bounded_honeycomb_memory_SIEM3000,H,7,294,502300,501291,344.88650169665925,internal_correlated,2
18,27,28,0.003,bounded_honeycomb_memory_SIEM3000,H,9,486,302300,300882,405.9590122376103,internal,2
18,27,28,0.003,bounded_honeycomb_memory_SIEM3000,H,9,486,2602300,2601297,2755.181779854698,internal_correlated,2
22,33,34,0.003,bounded_honeycomb_memory_SIEM3000,H,11,726,702300,701181,1335.8724383700173,internal,2
22,33,34,0.003,bounded_honeycomb_memory_SIEM3000,H,11,726,13802300,13801297,27611.20437295828,internal_correlated,2
6,9,10,0.005,bounded_honeycomb_memory_SIEM3000,H,3,54,6300,4998,167.7313737689983,internal,2
6,9,10,0.005,bounded_honeycomb_memory_SIEM3000,H,3,54,6300,5262,60.028213374782354,internal_correlated,2
10,15,16,0.005,bounded_honeycomb_memory_SIEM3000,H,5,150,6300,5271,99.8565941171255,internal,2
10,15,16,0.005,bounded_honeycomb_memory_SIEM3000,H,5,150,12700,11645,128.58422474120744,internal_correlated,2
14,21,22,0.005,bounded_honeycomb_memory_SIEM3000,H,7,294,12700,10875,137.24420804879628,internal,2
14,21,22,0.005,bounded_honeycomb_memory_SIEM3000,H,7,294,25500,24069,171.33476199419238,internal_correlated,2
18,27,28,0.005,bounded_honeycomb_memory_SIEM3000,H,9,486,12700,10910,169.06946431077085,internal,2
18,27,28,0.005,bounded_honeycomb_memory_SIEM3000,H,9,486,51100,49323,344.83485491294414,internal_correlated,2
22,33,34,0.005,bounded_honeycomb_memory_SIEM3000,H,11,726,12700,11005,250.0773203189019,internal,2
22,33,34,0.005,bounded_honeycomb_memory_SIEM3000,H,11,726,51100,50049,654.3602838849183,internal_correlated,2
6,9,10,0.007,bounded_honeycomb_memory_SIEM3000,H,3,54,6300,4272,76.25871332292445,internal,2
6,9,10,0.007,bounded_honeycomb_memory_SIEM3000,H,3,54,6300,4563,57.250305788824335,internal_correlated,2
10,15,16,0.007,bounded_honeycomb_memory_SIEM3000,H,5,150,3100,2071,74.89802871225402,internal,2
10,15,16,0.007,bounded_honeycomb_memory_SIEM3000,H,5,150,6300,4665,116.67628791742027,internal_correlated,2
14,21,22,0.007,bounded_honeycomb_memory_SIEM3000,H,7,294,3100,1840,95.61383157619275,internal,2
14,21,22,0.007,bounded_honeycomb_memory_SIEM3000,H,7,294,6300,4646,84.44513261131942,internal_correlated,2
18,27,28,0.007,bounded_honeycomb_memory_SIEM3000,H,9,486,3100,1698,114.02130243880674,internal,2
18,27,28,0.007,bounded_honeycomb_memory_SIEM3000,H,9,486,6300,4489,143.31398455053568,internal_correlated,2
22,33,34,0.007,bounded_honeycomb_memory_SIEM3000,H,11,726,3100,1701,170.63247346202843,internal,2
22,33,34,0.007,bounded_honeycomb_memory_SIEM3000,H,11,726,6300,4399,246.68882715282962,internal_correlated,2
6,9,10,0.01,bounded_honeycomb_memory_SIEM3000,H,3,54,3100,1756,81.57644311897457,internal,2
6,9,10,0.01,bounded_honeycomb_memory_SIEM3000,H,3,54,3100,1903,79.48088981676847,internal_correlated,2
10,15,16,0.01,bounded_honeycomb_memory_SIEM3000,H,5,150,3100,1593,54.94143294310197,internal,2
10,15,16,0.01,bounded_honeycomb_memory_SIEM3000,H,5,150,3100,1712,76.15017707413062,internal_correlated,2
