data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
10,15,16,0.003,bounded_honeycomb_memory_EM3_v2,V,5,150,3504600,3502547,426.414618486011,internal,2
10,15,16,0.003,bounded_honeycomb_memory_EM3_v2,V,5,150,8302300,8300950,902.2369895630545,internal_correlated,2
14,21,22,0.003,bounded_honeycomb_memory_EM3_v2,V,7,294,28702300,28701225,6452.642308207978,internal,2
14,21,22,0.003,bounded_honeycomb_memory_EM3_v2,V,7,294,100000000,99999491,29894.37103252793,internal_correlated,2
18,27,28,0.003,bounded_honeycomb_memory_EM3_v2,V,9,486,100000000,99999799,38506.200060397714,internal,2
18,27,28,0.003,bounded_honeycomb_memory_EM3_v2,V,9,486,100000000,99999980,63109.215574890724,internal_correlated,2
22,33,34,0.003,bounded_honeycomb_memory_EM3_v2,V,11,726,100000000,99999992,79078.4789511493,internal,2
22,33,34,0.003,bounded_honeycomb_memory_EM3_v2,V,11,726,100000000,100000000,109502.96486185312,internal_correlated,2
6,9,10,0.005,bounded_honeycomb_memory_EM3_v2,V,3,54,102200,99412,7.819252825003787,internal,2
6,9,10,0.005,bounded_honeycomb_memory_EM3_v2,V,3,54,204600,201154,11.79524150700854,internal_correlated,2
10,15,16,0.005,bounded_honeycomb_memory_EM3_v2,V,5,150,604600,601927,62.720081477998974,internal,2
10,15,16,0.005,bounded_honeycomb_memory_EM3_v2,V,5,150,1404600,1402436,212.60976686998947,internal_correlated,2
14,21,22,0.005,bounded_honeycomb_memory_EM3_v2,V,7,294,2804600,2802536,879.4973574600544,internal,2
14,21,22,0.005,bounded_honeycomb_memory_EM3_v2,V,7,294,10102300,10101056,4620.039344150051,internal_correlated,2
18,27,28,0.005,bounded_honeycomb_memory_EM3_v2,V,9,486,11802300,11801074,8999.741803131972,internal,2
18,27,28,0.005,bounded_honeycomb_memory_EM3_v2,V,9,486,100000000,99999054,111904.9200460114,internal_correlated,2
22,33,34,0.005,bounded_honeycomb_memory_EM3_v2,V,11,726,62704600,62703600,93502.16148262464,internal,2
22,33,34,0.005,bounded_honeycomb_memory_EM3_v2,V,11,726,100000000,99999943,228606.19356086705,internal_correlated,2
6,9,10,0.007,bounded_honeycomb_memory_EM3_v2,V,3,54,51000,48129,7.21587193101459,internal,2
6,9,10,0.007,bounded_honeycomb_memory_EM3_v2,V,3,54,76600,73638,8.15248118002637,internal_correlated,2
10,15,16,0.007,bounded_honeycomb_memory_EM3_v2,V,5,150,204600,201156,31.42779240601385,internal,2
10,15,16,0.007,bounded_honeycomb_memory_EM3_v2,V,5,150,404600,401780,71.66955609699335,internal_correlated,2
14,21,22,0.007,bounded_honeycomb_memory_EM3_v2,V,7,294,504600,502098,224.2861857540306,internal,2
14,21,22,0.007,bounded_honeycomb_memory_EM3_v2,V,7,294,1809200,1807170,1173.1847271620459,internal_correlated,2
18,27,28,0.007,bounded_honeycomb_memory_EM3_v2,V,9,486,1458000,1455898,1894.0784370380125,internal,2
18,27,28,0.007,bounded_honeycomb_memory_EM3_v2,V,9,486,7702300,7700949,15491.896126827138,internal_correlated,2
22,33,34,0.007,bounded_honeycomb_memory_EM3_v2,V,11,726,4502300,4500435,13993.399942373944,internal,2
22,33,34,0.007,bounded_honeycomb_memory_EM3_v2,V,11,726,36804600,36803596,157331.5498528188,internal_correlated,2
6,9,10,0.01,bounded_honeycomb_memory_EM3_v2,V,3,54,25400,22514,4.712332329028413,internal,2
6,9,10,0.01,bounded_honeycomb_memory_EM3_v2,V,3,54,25400,23154,5.578358203994867,internal_correlated,2
10,15,16,0.01,bounded_honeycomb_memory_EM3_v2,V,5,150,51000,47762,22.098985652970896,internal,2
10,15,16,0.01,bounded_honeycomb_memory_EM3_v2,V,5,150,102200,98909,45.51113311899553,internal_correlated,2
14,21,22,0.01,bounded_honeycomb_memory_EM3_v2,V,7,294,102200,98438,106.49084611599164,internal,2
14,21,22,0.01,bounded_honeycomb_memory_EM3_v2,V,7,294,204600,202365,255.02557834202116,internal_correlated,2
18,27,28,0.01,bounded_honeycomb_memory_EM3_v2,V,9,486,102100,99972,306.1045371300179,internal,2
18,27,28,0.01,bounded_honeycomb_memory_EM3_v2,V,9,486,617300,614878,2221.989114935063,internal_correlated,2
22,33,34,0.01,bounded_honeycomb_memory_EM3_v2,V,11,726,207700,205241,1365.0661228780273,internal,2
22,33,34,0.01,bounded_honeycomb_memory_EM3_v2,V,11,726,1606900,1604835,12827.379650854995,internal_correlated,2
6,9,10,0.015,bounded_honeycomb_memory_EM3_v2,V,3,54,12600,9639,3.107766612994766,internal,2
6,9,10,0.015,bounded_honeycomb_memory_EM3_v2,V,3,54,12600,10159,3.432448989991528,internal_correlated,2
10,15,16,0.015,bounded_honeycomb_memory_EM3_v2,V,5,150,12600,9919,12.400340902007116,internal,2
10,15,16,0.015,bounded_honeycomb_memory_EM3_v2,V,5,150,25400,21587,20.004036233013665,internal_correlated,2
14,21,22,0.015,bounded_honeycomb_memory_EM3_v2,V,7,294,12600,9885,32.732121566983835,internal,2
14,21,22,0.015,bounded_honeycomb_memory_EM3_v2,V,7,294,25400,22447,67.29884802501263,internal_correlated,2
18,27,28,0.015,bounded_honeycomb_memory_EM3_v2,V,9,486,12600,9784,116.86755550297312,internal,2
18,27,28,0.015,bounded_honeycomb_memory_EM3_v2,V,9,486,25400,23171,275.3307334150036,internal_correlated,2
22,33,34,0.015,bounded_honeycomb_memory_EM3_v2,V,11,726,12600,9687,301.08393861399827,internal,2
22,33,34,0.015,bounded_honeycomb_memory_EM3_v2,V,11,726,51000,47252,1294.32898867501,internal_correlated,2
6,9,10,0.02,bounded_honeycomb_memory_EM3_v2,V,3,54,6200,4089,2.697722192005557,internal,2
6,9,10,0.02,bounded_honeycomb_memory_EM3_v2,V,3,54,9400,6454,4.329260257001756,internal_correlated,2
10,15,16,0.02,bounded_honeycomb_memory_EM3_v2,V,5,150,6200,3792,13.097867879030673,internal,2
10,15,16,0.02,bounded_honeycomb_memory_EM3_v2,V,5,150,12600,8588,19.557542261007328,internal_correlated,2
14,21,22,0.02,bounded_honeycomb_memory_EM3_v2,V,7,294,6200,3525,30.461977068002184,internal,2
14,21,22,0.02,bounded_honeycomb_memory_EM3_v2,V,7,294,6200,4146,42.55949532599669,internal_correlated,2
18,27,28,0.02,bounded_honeycomb_memory_EM3_v2,V,9,486,6200,3369,120.80274465301397,internal,2
18,27,28,0.02,bounded_honeycomb_memory_EM3_v2,V,9,486,6200,3943,180.40511521101485,internal_correlated,2
22,33,34,0.02,bounded_honeycomb_memory_EM3_v2,V,11,726,6200,3120,249.41971598499958,internal,2
22,33,34,0.02,bounded_honeycomb_memory_EM3_v2,V,11,726,6200,3785,405.5098774900048,internal_correlated,2
6,9,10,0.03,bounded_honeycomb_memory_EM3_v2,V,3,54,6200,3324,4.370421348993864,internal,2
6,9,10,0.03,bounded_honeycomb_memory_EM3_v2,V,3,54,6200,3368,5.083152406994543,internal_correlated,2
10,15,16,0.03,bounded_honeycomb_memory_EM3_v2,V,5,150,6200,3101,12.9568226049912,internal,2
10,15,16,0.03,bounded_honeycomb_memory_EM3_v2,V,5,150,6200,3180,14.950361888995303,internal_correlated,2
14,21,22,0.03,bounded_honeycomb_memory_EM3_v2,V,7,294,6200,3130,35.88141185400008,internal,2
14,21,22,0.03,bounded_honeycomb_memory_EM3_v2,V,7,294,6200,3132,57.92966329998963,internal_correlated,2
18,27,28,0.03,bounded_honeycomb_memory_EM3_v2,V,9,486,6200,3033,155.53005237500906,internal,2
18,27,28,0.03,bounded_honeycomb_memory_EM3_v2,V,9,486,6200,3097,298.1742605589951,internal_correlated,2
22,33,34,0.03,bounded_honeycomb_memory_EM3_v2,V,11,726,6200,3067,420.68733058098735,internal,2
22,33,34,0.03,bounded_honeycomb_memory_EM3_v2,V,11,726,6200,3101,820.1674671889992,internal_correlated,2
4,6,10,0.0001,bounded_honeycomb_memory_SD6,H,3,68,2502300,2501286,190.9537950558588,internal,2
4,6,10,0.0001,bounded_honeycomb_memory_SD6,H,3,68,3402300,3401295,67.50621310615679,internal_correlated,2
6,12,16,0.0001,bounded_honeycomb_memory_SD6,H,5,194,100000000,99999800,1951.8412330584688,internal,2
6,12,16,0.0001,bounded_honeycomb_memory_SD6,H,5,194,100000000,99999926,2041.1999495562195,internal_correlated,2
8,15,22,0.0001,bounded_honeycomb_memory_SD6,H,7,318,100000000,99999982,3169.9538910714036,internal,2
8,15,22,0.0001,bounded_honeycomb_memory_SD6,H,7,318,100000000,99999997,3788.700622387114,internal_correlated,2
10,18,28,0.0001,bounded_honeycomb_memory_SD6,H,9,472,100000000,100000000,6220.240272761061,internal,2
10,18,28,0.0001,bounded_honeycomb_memory_SD6,H,9,472,100000000,100000000,7999.020827322194,internal_correlated,2
12,24,34,0.0001,bounded_honeycomb_memory_SD6,H,11,748,100000000,100000000,8271.459083037364,internal,2
12,24,34,0.0001,bounded_honeycomb_memory_SD6,H,11,748,100000000,100000000,8680.69357134818,internal_correlated,2
4,6,10,0.0002,bounded_honeycomb_memory_SD6,H,3,68,602300,601276,43.26899999495072,internal,2
4,6,10,0.0002,bounded_honeycomb_memory_SD6,H,3,68,902300,901210,21.390947760970448,internal_correlated,2
6,12,16,0.0002,bounded_honeycomb_memory_SD6,H,5,194,52702300,52701300,921.9954432348459,internal,2
6,12,16,0.0002,bounded_honeycomb_memory_SD6,H,5,194,100000000,99999352,2469.8582748023473,internal_correlated,2
8,15,22,0.0002,bounded_honeycomb_memory_SD6,H,7,318,100000000,99999787,4060.298307361896,internal,2
8,15,22,0.0002,bounded_honeycomb_memory_SD6,H,7,318,100000000,99999954,5801.247973210615,internal_correlated,2
10,18,28,0.0002,bounded_honeycomb_memory_SD6,H,9,472,100000000,99999978,8573.560956588553,internal,2
10,18,28,0.0002,bounded_honeycomb_memory_SD6,H,9,472,100000000,99999997,9863.016349504498,internal_correlated,2
12,24,34,0.0002,bounded_honeycomb_memory_SD6,H,11,748,100000000,100000000,11381.296740248523,internal,2
12,24,34,0.0002,bounded_honeycomb_memory_SD6,H,11,748,100000000,100000000,17350.07372411841,internal_correlated,2
4,6,10,0.0003,bounded_honeycomb_memory_SD6,H,3,68,302300,301257,6.73072997800773,internal,2
4,6,10,0.0003,bounded_honeycomb_memory_SD6,H,3,68,402300,401226,4.948320080016856,internal_correlated,2
6,12,16,0.0003,bounded_honeycomb_memory_SD6,H,5,194,13740600,13739560,3611.8412696771265,internal,2
6,12,16,0.0003,bounded_honeycomb_memory_SD6,H,5,194,39740600,39739582,11957.601407273265,internal_correlated,2
8,15,22,0.0003,bounded_honeycomb_memory_SD6,H,7,318,86740600,86739599,25941.8311752803,internal,2
8,15,22,0.0003,bounded_honeycomb_memory_SD6,H,7,318,100000000,99999760,28154.161115309194,internal_correlated,2
10,18,28,0.0003,bounded_honeycomb_memory_SD6,H,9,472,100000000,99999850,28566.433214129618,internal,2
10,18,28,0.0003,bounded_honeycomb_memory_SD6,H,9,472,100000000,99999980,28904.73650183514,internal_correlated,2
12,24,34,0.0003,bounded_honeycomb_memory_SD6,H,11,748,100000000,99999998,28466.926496970846,internal,2
12,24,34,0.0003,bounded_honeycomb_memory_SD6,H,11,748,100000000,100000000,29324.620054252067,internal_correlated,2
4,6,10,0.0005,bounded_honeycomb_memory_SD6,H,3,68,102300,101256,1.3316954100155272,internal,2
4,6,10,0.0005,bounded_honeycomb_memory_SD6,H,3,68,202300,200797,9.522972566992394,internal_correlated,2
6,12,16,0.0005,bounded_honeycomb_memory_SD6,H,5,194,2302300,2301256,139.58853781499784,internal,2
6,12,16,0.0005,bounded_honeycomb_memory_SD6,H,5,194,6240600,6239585,615.8671281558636,internal_correlated,2
8,15,22,0.0005,bounded_honeycomb_memory_SD6,H,7,318,9240600,9239513,1519.1836179347447,internal,2
8,15,22,0.0005,bounded_honeycomb_memory_SD6,H,7,318,38140600,38139577,12011.299247273972,internal_correlated,2
10,18,28,0.0005,bounded_honeycomb_memory_SD6,H,9,472,35040600,35039598,11278.493999081082,internal,2
10,18,28,0.0005,bounded_honeycomb_memory_SD6,H,9,472,100000000,99999621,29637.12744736274,internal_correlated,2
12,24,34,0.0005,bounded_honeycomb_memory_SD6,H,11,748,100000000,99999910,29989.320284301837,internal,2
12,24,34,0.0005,bounded_honeycomb_memory_SD6,H,11,748,100000000,99999993,31408.140648167828,internal_correlated,2
4,6,10,0.0007,bounded_honeycomb_memory_SD6,H,3,68,102300,100353,1.067276582980412,internal,2
4,6,10,0.0007,bounded_honeycomb_memory_SD6,H,3,68,102300,100797,1.4439094659901457,internal_correlated,2
6,12,16,0.0007,bounded_honeycomb_memory_SD6,H,5,194,702300,701263,10.954513375007082,internal,2
6,12,16,0.0007,bounded_honeycomb_memory_SD6,H,5,194,1802300,1801292,104.07812640504562,internal_correlated,2
8,15,22,0.0007,bounded_honeycomb_memory_SD6,H,7,318,1902300,1901279,127.4058961920964,internal,2
8,15,22,0.0007,bounded_honeycomb_memory_SD6,H,7,318,8640600,8639511,969.547037241995,internal_correlated,2
10,18,28,0.0007,bounded_honeycomb_memory_SD6,H,9,472,5540600,5539530,751.6177426970244,internal,2
10,18,28,0.0007,bounded_honeycomb_memory_SD6,H,9,472,39440600,39439586,13375.568927709159,internal_correlated,2
12,24,34,0.0007,bounded_honeycomb_memory_SD6,H,11,748,88340600,88339595,29275.630075457884,internal,2
12,24,34,0.0007,bounded_honeycomb_memory_SD6,H,11,748,100000000,99999929,32819.800697401006,internal_correlated,2
4,6,10,0.001,bounded_honeycomb_memory_SD6,H,3,68,51100,49351,1.184061305000796,internal,2
4,6,10,0.001,bounded_honeycomb_memory_SD6,H,3,68,51100,49638,1.3112122769962298,internal_correlated,2
6,12,16,0.001,bounded_honeycomb_memory_SD6,H,5,194,202300,201251,4.667500362033024,internal,2
6,12,16,0.001,bounded_honeycomb_memory_SD6,H,5,194,502300,501268,14.97535503495601,internal_correlated,2
8,15,22,0.001,bounded_honeycomb_memory_SD6,H,7,318,402300,401207,20.193224917995394,internal,2
8,15,22,0.001,bounded_honeycomb_memory_SD6,H,7,318,1502300,1501242,149.1172449829901,internal_correlated,2
10,18,28,0.001,bounded_honeycomb_memory_SD6,H,9,472,802300,801209,101.88058282098791,internal,2
10,18,28,0.001,bounded_honeycomb_memory_SD6,H,9,472,5540600,5539425,1058.7234748151095,internal_correlated,2
12,24,34,0.001,bounded_honeycomb_memory_SD6,H,11,748,6340600,6339489,1585.7076217600115,internal,2
12,24,34,0.001,bounded_honeycomb_memory_SD6,H,11,748,77240600,77239590,33006.00972054404,internal_correlated,2
4,6,10,0.0015,bounded_honeycomb_memory_SD6,H,3,68,25500,23653,0.7055034869845258,internal,2
4,6,10,0.0015,bounded_honeycomb_memory_SD6,H,3,68,25500,23981,0.8334643420093926,internal_correlated,2
6,12,16,0.0015,bounded_honeycomb_memory_SD6,H,5,194,51100,49970,3.068874616001267,internal,2
6,12,16,0.0015,bounded_honeycomb_memory_SD6,H,5,194,202300,200348,16.49675371601188,internal_correlated,2
8,15,22,0.0015,bounded_honeycomb_memory_SD6,H,7,318,102300,100524,22.56265064199397,internal,2
8,15,22,0.0015,bounded_honeycomb_memory_SD6,H,7,318,202300,201256,39.5721655079833,internal_correlated,2
10,18,28,0.0015,bounded_honeycomb_memory_SD6,H,9,472,102300,101106,35.41318318399135,internal,2
10,18,28,0.0015,bounded_honeycomb_memory_SD6,H,9,472,402300,401248,152.34162127504533,internal_correlated,2
12,24,34,0.0015,bounded_honeycomb_memory_SD6,H,11,748,302300,301163,184.0666608790052,internal,2
12,24,34,0.0015,bounded_honeycomb_memory_SD6,H,11,748,2303000,2301976,2724.9559405650652,internal_correlated,2
4,6,10,0.002,bounded_honeycomb_memory_SD6,H,3,68,12700,11187,4.634898139993311,internal,2
4,6,10,0.002,bounded_honeycomb_memory_SD6,H,3,68,12700,11383,7.312384948003455,internal_correlated,2
6,12,16,0.002,bounded_honeycomb_memory_SD6,H,5,194,25500,24121,2.334617468994111,internal,2
6,12,16,0.002,bounded_honeycomb_memory_SD6,H,5,194,51100,49681,13.152742868012865,internal_correlated,2
8,15,22,0.002,bounded_honeycomb_memory_SD6,H,7,318,25500,24139,5.8381258840090595,internal,2
8,15,22,0.002,bounded_honeycomb_memory_SD6,H,7,318,51100,50052,16.753257126023527,internal_correlated,2
10,18,28,0.002,bounded_honeycomb_memory_SD6,H,9,472,25500,24092,23.412822029014933,internal,2
10,18,28,0.002,bounded_honeycomb_memory_SD6,H,9,472,102300,100797,75.65107624902157,internal_correlated,2
12,24,34,0.002,bounded_honeycomb_memory_SD6,H,11,748,51100,49635,85.22811622501467,internal,2
12,24,34,0.002,bounded_honeycomb_memory_SD6,H,11,748,302300,300906,590.3443184969947,internal_correlated,2
4,6,10,0.003,bounded_honeycomb_memory_SD6,H,3,68,12600,9862,4.394070030975854,internal,2
4,6,10,0.003,bounded_honeycomb_memory_SD6,H,3,68,12600,10212,24.957063850015402,internal_correlated,2
6,12,16,0.003,bounded_honeycomb_memory_SD6,H,5,194,12600,10431,3.498242797992134,internal,2
6,12,16,0.003,bounded_honeycomb_memory_SD6,H,5,194,25400,22628,11.470296312007122,internal_correlated,2
8,15,22,0.003,bounded_honeycomb_memory_SD6,H,7,318,12600,9762,8.24950194601115,internal,2
8,15,22,0.003,bounded_honeycomb_memory_SD6,H,7,318,25400,22111,17.664086999990104,internal_correlated,2
10,18,28,0.003,bounded_honeycomb_memory_SD6,H,9,472,12600,9320,24.02143131200137,internal,2
10,18,28,0.003,bounded_honeycomb_memory_SD6,H,9,472,12700,11039,26.733082533013658,internal_correlated,2
12,24,34,0.003,bounded_honeycomb_memory_SD6,H,11,748,6300,4711,26.787999220003258,internal,2
12,24,34,0.003,bounded_honeycomb_memory_SD6,H,11,748,12700,11449,89.73658616699686,internal_correlated,2
4,6,10,0.005,bounded_honeycomb_memory_SD6,H,3,68,6200,3951,1.2388206860105129,internal,2
4,6,10,0.005,bounded_honeycomb_memory_SD6,H,3,68,6200,4005,1.689414462991408,internal_correlated,2
6,12,16,0.005,bounded_honeycomb_memory_SD6,H,5,194,6200,3566,5.886544467015483,internal,2
6,12,16,0.005,bounded_honeycomb_memory_SD6,H,5,194,6200,3944,4.794654238998191,internal_correlated,2
8,15,22,0.005,bounded_honeycomb_memory_SD6,H,7,318,6200,3248,7.158303480999166,internal,2
8,15,22,0.005,bounded_honeycomb_memory_SD6,H,7,318,6200,3502,11.066506893987025,internal_correlated,2
10,18,28,0.005,bounded_honeycomb_memory_SD6,H,9,472,6200,3183,33.43550505999701,internal,2
10,18,28,0.005,bounded_honeycomb_memory_SD6,H,9,472,6200,3241,30.801238619977084,internal_correlated,2
12,24,34,0.005,bounded_honeycomb_memory_SD6,H,11,748,6200,3103,69.10619479399065,internal,2
12,24,34,0.005,bounded_honeycomb_memory_SD6,H,11,748,6200,3181,93.6190320609985,internal_correlated,2
4,6,10,0.007,bounded_honeycomb_memory_SD6,H,3,68,6200,3309,3.4700503459848733,internal,2
4,6,10,0.007,bounded_honeycomb_memory_SD6,H,3,68,6200,3509,4.460063520000858,internal_correlated,2
6,12,16,0.007,bounded_honeycomb_memory_SD6,H,5,194,6200,3197,5.126347694998913,internal,2
6,12,16,0.007,bounded_honeycomb_memory_SD6,H,5,194,6200,3189,9.856982810002137,internal_correlated,2
8,15,22,0.007,bounded_honeycomb_memory_SD6,H,7,318,6200,3009,14.653583817987055,internal,2
8,15,22,0.007,bounded_honeycomb_memory_SD6,H,7,318,6200,3113,29.2240201139889,internal_correlated,2
10,18,28,0.007,bounded_honeycomb_memory_SD6,H,9,472,6200,3086,34.97600051798554,internal,2
10,18,28,0.007,bounded_honeycomb_memory_SD6,H,9,472,6200,3183,39.08187048099808,internal_correlated,2
12,24,34,0.007,bounded_honeycomb_memory_SD6,H,11,748,6200,3178,101.26357344699181,internal,2
12,24,34,0.007,bounded_honeycomb_memory_SD6,H,11,748,6200,3025,138.56586771000457,internal_correlated,2
4,6,10,0.01,bounded_honeycomb_memory_SD6,H,3,68,6200,3198,27.1849651919988,internal,2
4,6,10,0.01,bounded_honeycomb_memory_SD6,H,3,68,6200,3190,3.5991702079977586,internal_correlated,2
6,12,16,0.01,bounded_honeycomb_memory_SD6,H,5,194,6200,3061,6.96252007299654,internal,2
6,12,16,0.01,bounded_honeycomb_memory_SD6,H,5,194,6200,3145,12.062757255985616,internal_correlated,2
8,15,22,0.01,bounded_honeycomb_memory_SD6,H,7,318,6200,3099,19.42916695499116,internal,2
8,15,22,0.01,bounded_honeycomb_memory_SD6,H,7,318,6200,3082,31.773228773993196,internal_correlated,2
10,18,28,0.01,bounded_honeycomb_memory_SD6,H,9,472,6200,3098,54.013226116981514,internal,2
10,18,28,0.01,bounded_honeycomb_memory_SD6,H,9,472,6200,3069,60.54474330198582,internal_correlated,2
12,24,34,0.01,bounded_honeycomb_memory_SD6,H,11,748,6200,3083,228.25212081500968,internal,2
12,24,34,0.01,bounded_honeycomb_memory_SD6,H,11,748,6200,3120,165.0827972809675,internal_correlated,2
4,6,10,0.015,bounded_honeycomb_memory_SD6,H,3,68,6200,3136,0.939716138992253,internal,2
4,6,10,0.015,bounded_honeycomb_memory_SD6,H,3,68,6200,3150,1.1892333079813397,internal_correlated,2
6,12,16,0.015,bounded_honeycomb_memory_SD6,H,5,194,6200,3091,5.197100597003555,internal,2
6,12,16,0.015,bounded_honeycomb_memory_SD6,H,5,194,6200,3130,7.983222451987103,internal_correlated,2
8,15,22,0.015,bounded_honeycomb_memory_SD6,H,7,318,6200,3054,26.126576545005264,internal,2
8,15,22,0.015,bounded_honeycomb_memory_SD6,H,7,318,6200,3077,22.752201924989322,internal_correlated,2
10,18,28,0.015,bounded_honeycomb_memory_SD6,H,9,472,6200,3128,125.3238435000053,internal,2
10,18,28,0.015,bounded_honeycomb_memory_SD6,H,9,472,6200,3102,75.1629339860051,internal_correlated,2
12,24,34,0.015,bounded_honeycomb_memory_SD6,H,11,748,6200,3124,1490.540926533013,internal,2
12,24,34,0.015,bounded_honeycomb_memory_SD6,H,11,748,6200,3104,203.28736572900516,internal_correlated,2
4,6,10,0.02,bounded_honeycomb_memory_SD6,H,3,68,6200,3086,1.1109396760011805,internal,2
4,6,10,0.02,bounded_honeycomb_memory_SD6,H,3,68,6200,3128,1.3957433180244152,internal_correlated,2
6,12,16,0.02,bounded_honeycomb_memory_SD6,H,5,194,6200,3089,6.495502828017152,internal,2
6,12,16,0.02,bounded_honeycomb_memory_SD6,H,5,194,6200,3127,8.732353501024818,internal_correlated,2
8,15,22,0.02,bounded_honeycomb_memory_SD6,H,7,318,6200,3112,45.57489870999973,internal,2
8,15,22,0.02,bounded_honeycomb_memory_SD6,H,7,318,6200,3110,26.565148813004384,internal_correlated,2
10,18,28,0.02,bounded_honeycomb_memory_SD6,H,9,472,6200,3075,319.26757147099056,internal,2
10,18,28,0.02,bounded_honeycomb_memory_SD6,H,9,472,6200,3129,104.99619038202502,internal_correlated,2
12,24,34,0.02,bounded_honeycomb_memory_SD6,H,11,748,6200,3059,3364.703178056982,internal,2
12,24,34,0.02,bounded_honeycomb_memory_SD6,H,11,748,6200,3130,247.0362249129953,internal_correlated,2
4,6,10,0.03,bounded_honeycomb_memory_SD6,H,3,68,6200,2982,1.7208600560017502,internal,2
4,6,10,0.03,bounded_honeycomb_memory_SD6,H,3,68,6200,3083,2.3974918910083334,internal_correlated,2
6,12,16,0.03,bounded_honeycomb_memory_SD6,H,5,194,6200,3168,7.995438291997375,internal,2
6,12,16,0.03,bounded_honeycomb_memory_SD6,H,5,194,6200,3118,10.709626959988274,internal_correlated,2
8,15,22,0.03,bounded_honeycomb_memory_SD6,H,7,318,6200,3082,63.650783511985516,internal,2
8,15,22,0.03,bounded_honeycomb_memory_SD6,H,7,318,6200,3111,32.54184610198374,internal_correlated,2
10,18,28,0.03,bounded_honeycomb_memory_SD6,H,9,472,6200,3154,540.8023444480109,internal,2
10,18,28,0.03,bounded_honeycomb_memory_SD6,H,9,472,6200,3133,130.83367473400355,internal_correlated,2
12,24,34,0.03,bounded_honeycomb_memory_SD6,H,11,748,6200,3122,6363.5206613619985,internal,2
12,24,34,0.03,bounded_honeycomb_memory_SD6,H,11,748,6200,3074,364.0126759950092,internal_correlated,2
4,6,10,0.0001,bounded_honeycomb_memory_SD6,V,3,68,2602300,2601278,74.07209084891656,internal,2
4,6,10,0.0001,bounded_honeycomb_memory_SD6,V,3,68,3902300,3901278,51.00510029902216,internal_correlated,2
6,12,16,0.0001,bounded_honeycomb_memory_SD6,V,5,194,18602300,18601300,284.52504181668337,internal,2
6,12,16,0.0001,bounded_honeycomb_memory_SD6,V,5,194,83702300,83701300,1444.7916572982795,internal_correlated,2
8,15,22,0.0001,bounded_honeycomb_memory_SD6,V,7,318,100000000,99999870,2526.886461489703,internal,2
8,15,22,0.0001,bounded_honeycomb_memory_SD6,V,7,318,100000000,99999970,2914.663718363023,internal_correlated,2
10,18,28,0.0001,bounded_honeycomb_memory_SD6,V,9,472,100000000,99999996,5523.346638156421,internal,2
10,18,28,0.0001,bounded_honeycomb_memory_SD6,V,9,472,100000000,100000000,6118.906700296677,internal_correlated,2
12,24,34,0.0001,bounded_honeycomb_memory_SD6,V,11,748,100000000,100000000,7985.631777683622,internal,2
12,24,34,0.0001,bounded_honeycomb_memory_SD6,V,11,748,100000000,100000000,7256.661818501088,internal_correlated,2
4,6,10,0.0002,bounded_honeycomb_memory_SD6,V,3,68,702300,701213,22.32664149500488,internal,2
4,6,10,0.0002,bounded_honeycomb_memory_SD6,V,3,68,1000000,998973,22.694487292988924,internal_correlated,2
6,12,16,0.0002,bounded_honeycomb_memory_SD6,V,5,194,3302300,3301266,91.48337393286056,internal,2
6,12,16,0.0002,bounded_honeycomb_memory_SD6,V,5,194,12402300,12401299,273.4094225731096,internal_correlated,2
8,15,22,0.0002,bounded_honeycomb_memory_SD6,V,7,318,62002300,62001300,2499.34024404081,internal,2
8,15,22,0.0002,bounded_honeycomb_memory_SD6,V,7,318,100000000,99999658,4939.671756697047,internal_correlated,2
10,18,28,0.0002,bounded_honeycomb_memory_SD6,V,9,472,100000000,99999915,7598.85273227602,internal,2
10,18,28,0.0002,bounded_honeycomb_memory_SD6,V,9,472,100000000,99999989,7629.452553234543,internal_correlated,2
12,24,34,0.0002,bounded_honeycomb_memory_SD6,V,11,748,100000000,99999995,11642.944738073886,internal,2
12,24,34,0.0002,bounded_honeycomb_memory_SD6,V,11,748,100000000,100000000,16320.959234423586,internal_correlated,2
4,6,10,0.0003,bounded_honeycomb_memory_SD6,V,3,68,402300,401006,20.377745088990196,internal,2
4,6,10,0.0003,bounded_honeycomb_memory_SD6,V,3,68,502300,501117,16.657461330032675,internal_correlated,2
6,12,16,0.0003,bounded_honeycomb_memory_SD6,V,5,194,1202300,1201243,46.33052125801623,internal,2
6,12,16,0.0003,bounded_honeycomb_memory_SD6,V,5,194,4740600,4739349,802.8607937240595,internal_correlated,2
8,15,22,0.0003,bounded_honeycomb_memory_SD6,V,7,318,13740600,13739586,3175.2716756298905,internal,2
8,15,22,0.0003,bounded_honeycomb_memory_SD6,V,7,318,60689400,60688384,14418.034738535847,internal_correlated,2
10,18,28,0.0003,bounded_honeycomb_memory_SD6,V,9,472,100000000,99999349,22812.263031202718,internal,2
10,18,28,0.0003,bounded_honeycomb_memory_SD6,V,9,472,100000000,99999909,23672.578793392982,internal_correlated,2
12,24,34,0.0003,bounded_honeycomb_memory_SD6,V,11,748,100000000,99999936,24519.770007624975,internal,2
12,24,34,0.0003,bounded_honeycomb_memory_SD6,V,11,748,100000000,99999995,25967.461951614896,internal_correlated,2
